competition id|competition name|mat|category name|place|name|region|start time|score
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Таолу - наньгунь"|9|Эрнест Линдэ|г. Москва|15.12.2023 11:09:00|8.200
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Таолу - наньгунь"|10|Александр  Головачев|г. Москва|15.12.2023 11:07:00|8.167
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Таолу - наньгунь"|11|Марк Зверков|г. Москва|15.12.2023 10:55:00|8.100
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Таолу - наньгунь"|12|Демид  Гарюхин|г. Москва|15.12.2023 11:05:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|1|Ульяна Чухнова|г. Москва|15.12.2023 11:25:00|8.600
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|2|Александра Забелина|г. Москва|15.12.2023 11:21:00|8.567
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|3|Елизавета  Кривцова|г. Москва|15.12.2023 11:23:00|8.487
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|4|Александра Шрётер|г. Москва|15.12.2023 11:19:00|8.467
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|5|София Ногина-Чернышова|г. Москва|15.12.2023 11:17:00|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|6|Алиса Александровская|г. Москва|15.12.2023 11:13:00|8.367
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - наньгунь"|7|София Левагина|г. Москва|15.12.2023 11:15:00|8.200
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|1|Ирина Баринова|г. Москва|15.12.2023 11:32:00|8.700
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|2|Анастасия Алтунина|г. Москва|15.12.2023 11:27:00|8.500
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|3|Софья Соломина|г. Москва|15.12.2023 11:29:30|8.483
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниорки 15-17 лет | Кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|1|Зоя Ефимова|г. Москва|15.12.2023 11:39:30|8.900
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниорки 15-17 лет | Кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|2|Елизавета Панкратова|г. Москва|15.12.2023 11:34:30|8.733
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниорки 15-17 лет | Кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|3|Анастасия Султанова|г. Москва|15.12.2023 11:37:00|8.700
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниоры 15-17 лет | таолу, кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|1|Михаил Морозов|г. Москва|15.12.2023 11:50:00|8.800
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниоры 15-17 лет | таолу, кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|2|Никита Бикмухаметов|г. Москва|15.12.2023 11:44:30|8.667
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниоры 15-17 лет | таолу, кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|3|Кирилл Гузеев|г. Москва|15.12.2023 11:52:30|8.657
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниоры 15-17 лет | таолу, кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|4|Даниил  Теняков|г. Москва|15.12.2023 11:47:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юниоры 15-17 лет | таолу, кунгфу - традиционное ушу цюаньшу - Тайцзицюань"|5|Дмитрий Куляев|г. Москва|15.12.2023 11:42:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - тайцзи цзянь"|1|Маргарита Папаскуа|г. Москва|15.12.2023 12:01:00|8.633
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - тайцзи цзянь"|2|Кристина Баранова|г. Москва|15.12.2023 11:55:00|8.600
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Таолу - тайцзи цзянь"|3|Вера Брикова|г. Москва|15.12.2023 11:58:00|8.433
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 12-14 лет | Таолу - тайцзи цзянь"|1|Дмитрий Бикмухаметов|г. Москва|15.12.2023 12:04:00|8.667
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 12-14 лет | Таолу - тайцзи цзянь"|2|Никита Банников|г. Москва|15.12.2023 12:07:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Таолу - тайцзи цзянь"|1|Ксения Симаковская|г. Москва|15.12.2023 12:19:00|8.733
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Таолу - тайцзи цзянь"|2|Руфина Кравец|г. Москва|15.12.2023 12:10:00|8.667
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Таолу - тайцзи цзянь"|3|София Сямиуллина|г. Москва|15.12.2023 12:13:00|8.633
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Таолу - тайцзи цзянь"|4|Анастасия Алтунина|г. Москва|15.12.2023 12:16:00|8.467
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|1|Дмитрий Хан|г. Москва|15.12.2023 14:04:00|8.700
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|2|Владимир Золотов|г. Москва|15.12.2023 14:00:00|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|3|Ростислав Лушенков|г. Москва|15.12.2023 14:02:00|8.300
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | кунгфу - традиционное ушу цюаньшу 2,3,4,6 гр."|1|Вероника Хан|г. Москва|15.12.2023 14:14:00|8.600
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | кунгфу - традиционное ушу цюаньшу 2,3,4,6 гр."|2|Александра Забелина|г. Москва|15.12.2023 14:12:00|8.567
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | кунгфу - традиционное ушу цюаньшу 2,3,4,6 гр."|3|Ева Макарова|г. Москва|15.12.2023 14:08:00|8.453
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | кунгфу - традиционное ушу цюаньшу 2,3,4,6 гр."|4|Варвара Сыченикова|г. Москва|15.12.2023 14:06:00|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | кунгфу - традиционное ушу цюаньшу 2,3,4,6 гр."|5|Полина Курынина|г. Москва|15.12.2023 14:10:00|8.367
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Юнчуньцюань - гуйдин"|1|Илья Воробьев|г. Москва|15.12.2023 14:19:00|8.467
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Юнчуньцюань - гуйдин"|2|Георгий Панюшкин|г. Москва|15.12.2023 14:22:00|8.367
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Юнчуньцюань - гуйдин"|3|Никита Минаев|г. Москва|15.12.2023 14:16:00|8.333
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Юнчуньцюань - гуйдин"|4|Валерий Зайнетдинов|г. Москва|15.12.2023 14:20:30|8.323
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Юнчуньцюань - гуйдин"|5|Исмаил Эшмухамедов|г. Москва|15.12.2023 14:17:30|8.200
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | Юнчуньцюань - гуйдин"|6|Даниил Украинец|г. Москва|15.12.2023 14:23:30|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Юнчуньцюань - гуйдин"|1|Елизавета  Кривцова|г. Москва|15.12.2023 14:26:30|8.467
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Юнчуньцюань - гуйдин"|2|Виктория  Тверитнева|г. Москва|15.12.2023 14:25:00|8.033
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | юнчуньцюань - гунь, шуандао"|1|Илья Воробьев|г. Москва|15.12.2023 14:29:30|8.433
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | юнчуньцюань - гунь, шуандао"|2|Никита Минаев|г. Москва|15.12.2023 14:31:00|8.333
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Юноши 9-11 лет | юнчуньцюань - гунь, шуандао"|3|Исмаил Эшмухамедов|г. Москва|15.12.2023 14:28:00|8.300
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Юнчуньцюань - гунь"|1|Елизавета  Кривцова|г. Москва|15.12.2023 14:34:00|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Юнчуньцюань - гунь"|2|Виктория  Тверитнева|г. Москва|15.12.2023 14:32:30|8.100
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 9-11 лет | Кунгфу - традиционное ушу гуньшу"|1|Юлия Деминова|г. Москва|15.12.2023 14:35:30|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу бинци"|1|Ирина Баринова|г. Москва|15.12.2023 14:45:00|8.633
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу бинци"|2|Аюна Гегечкори|г. Москва|15.12.2023 14:37:30|8.500
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу бинци"|3|Софья Соломина|г. Москва|15.12.2023 14:42:30|8.433
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 1|"Девушки 12-14 лет | Кунгфу - традиционное ушу бинци"|4|Анастасия Крупышева|г. Москва|15.12.2023 14:40:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|1|Владимир Афанасьев|г. Москва|14.12.2023 09:20:00|8.900
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|2|Василий Шильников|г. Москва|14.12.2023 09:32:00|8.800
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|3|Иван Погодаев|г. Москва|14.12.2023 09:36:00|8.733
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|4|Никита Титов|г. Москва|14.12.2023 09:34:00|8.710
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|5|Михаил Дмитриев|г. Москва|14.12.2023 09:30:00|8.700
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|6|Тимофей Моисеев|г. Москва|14.12.2023 09:08:00|8.667
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|7|Павел Лукьянченко|г. Москва|14.12.2023 09:00:00|8.533
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|8|Егор Казаков|г. Москва|14.12.2023 09:22:00|8.500
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|9|Афанасий Феоктистов|г. Москва|14.12.2023 09:02:00|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|10|Евгений Дудкин|г. Москва|14.12.2023 09:24:00|8.333
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|11|Артем Двуреченский|г. Москва|14.12.2023 09:10:00|8.233
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|12|Тимофей Присяжнюк|г. Москва|14.12.2023 09:06:00|8.133
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|13|Михаил Ерёмин|г. Москва|14.12.2023 09:28:00|8.067
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|14|Даниил Сардоев|г. Москва|14.12.2023 09:04:00|8.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|15|Даниил Песков|г. Москва|14.12.2023 09:14:00|7.933
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|16|Марк Кудрин|г. Москва|14.12.2023 09:16:00|7.833
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|17|Константин Белов|г. Москва|14.12.2023 09:18:00|7.800
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|18|Леонтий Гаджалов|г. Москва|14.12.2023 09:12:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - чанцюань"|19|Даниэль Аглиуллин|г. Москва|14.12.2023 09:26:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|1|Алёна Кулик|г. Москва|14.12.2023 10:04:00|8.833
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|2|Мира Кисина|г. Москва|14.12.2023 10:00:00|8.800
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|3|Алина Иванова|г. Москва|14.12.2023 09:42:00|8.767
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|4|Екатерина Акимова|г. Москва|14.12.2023 09:52:00|8.700
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|5|Анна Ахмерова|г. Москва|14.12.2023 09:50:00|8.667
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|6|Ирина Тарасова|г. Москва|14.12.2023 10:26:00|8.657
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|7|Алиса Корженкова|г. Москва|14.12.2023 10:16:00|8.633
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|8|Лея Лебедева|г. Москва|14.12.2023 10:22:00|8.600
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|9|Полина Иванова|г. Москва|14.12.2023 09:38:00|8.500
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|10|Дарья Фадеева|г. Москва|14.12.2023 09:40:00|8.467
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|11|Дарья Лукьянченко|г. Москва|14.12.2023 09:46:00|8.433
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|12|Алия Халилюлина|г. Москва|14.12.2023 09:56:00|8.423
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|13|Лилия Фуфаева|г. Москва|14.12.2023 09:58:00|8.400
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|14|Таисия Шумович|г. Москва|14.12.2023 09:54:00|8.367
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|15|Станислава Казакова|г. Москва|14.12.2023 10:20:00|8.353
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|16|Василиса Плисковская|г. Москва|14.12.2023 10:12:00|8.343
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|17|Мария Ильина|г. Москва|14.12.2023 10:02:00|8.333
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|18|Фатима  Мансурова|г. Москва|14.12.2023 09:44:00|8.300
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|19|Николь Багаева|г. Москва|14.12.2023 10:18:00|8.290
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|20|Кира Алексеева|г. Москва|14.12.2023 10:10:00|8.267
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|21|Валерия Стерлецкая|г. Москва|14.12.2023 10:08:00|8.233
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|22|Марин Мансурова|г. Москва|14.12.2023 10:14:00|8.133
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|23|Дарья Губанова|г. Москва|14.12.2023 09:48:00|8.033
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|24|Софья Васильева|г. Москва|14.12.2023 10:06:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - чанцюань"|25|Валерия Тарайковская|г. Москва|14.12.2023 10:24:00|0.000
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|1|Михаил Пекшев|г. Москва|14.12.2023 10:28:00|8.733
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|2|Борис Харитонов|г. Москва|14.12.2023 10:40:00|8.600
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|3|Артур Павленко|г. Москва|14.12.2023 10:30:00|8.367
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|4|Дамир Султанов|г. Москва|14.12.2023 10:38:00|8.343
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|5|Михаил Ильин|г. Москва|14.12.2023 10:36:00|8.333
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|6|Иван Курганский|г. Москва|14.12.2023 10:32:00|8.300
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юноши 12-14 лет | Таолу - наньцюань"|7|Нео Заболоцкий|г. Москва|14.12.2023 10:34:00|8.133
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - наньцюань"|1|Аксинья Савельева|г. Москва|14.12.2023 10:42:00|8.700
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - наньцюань"|2|Арина Бочарникова|г. Москва|14.12.2023 10:44:00|8.600
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - наньцюань"|3|Диана Нестеренко|г. Москва|14.12.2023 10:48:00|8.467
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - наньцюань"|4|Елизавета Суркова|г. Москва|14.12.2023 10:52:00|8.433
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - наньцюань"|5|Алина Прохорова|г. Москва|14.12.2023 10:46:00|8.367
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Девушки 12-14 лет | Таолу - наньцюань"|6|Ярослава Ралдугина|г. Москва|14.12.2023 10:50:00|8.333
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|1|Александр Сурков|г. Москва|14.12.2023 11:12:00|9.167
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|2|Владимир Деев|г. Москва|14.12.2023 11:06:00|8.933
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|3|Егор Городников|г. Москва|14.12.2023 10:54:00|8.900
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|4|Артём Блюшке|г. Москва|14.12.2023 10:56:00|8.890
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|5|Иван Лотарёв|г. Москва|14.12.2023 11:08:00|8.833
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|6|Кирилл Никитин|г. Москва|14.12.2023 11:10:00|8.667
3|"ПЕРВЕНСТВО ГБОУ ""ЦСиО МЭШ Москомспорта"""|Ковер 2|"Юниоры 15-17 лет | Таолу - чанцюань"|7|Константин Семьешкин|г. Москва|14.12.2023 11:04:00|8.567
